"","log10_neutR","efficacy1","efficacy2","efficacy3","efficacy4","efficacy5"
"5897",0.896,0.89033477646564,0.946750691553979,0.981793961926417,0.998347087161499,0.999337611604234
"5898",0.897,0.890581437527638,0.946886507628477,0.981845519088238,0.998352138498051,0.999339648486697
"5899",0.898,0.890827665936425,0.947022024163433,0.981896940008064,0.99835717455737,0.999341679129747
"5900",0.899,0.891073462042172,0.947157241638109,0.981948225001502,0.998362195384726,0.999343703552324
"5901",0.9,0.891318826196107,0.947292160531666,0.981999374383619,0.998367201025262,0.999345721773309
"5902",0.901,0.89156375875051,0.947426781323164,0.982050388468943,0.99837219152399,0.999347733811528
"5903",0.902,0.891808260058708,0.94756110449156,0.982101267571464,0.998377166925795,0.99934973968575
"5904",0.903,0.892052330475071,0.947695130515701,0.982152012004635,0.998382127275434,0.999351739414689
"5905",0.904,0.892295970355009,0.947828859874326,0.982202622081365,0.998387072617535,0.999353733017002
"5906",0.905,0.892539180054963,0.94796229304606,0.98225309811403,0.998392002996599,0.999355720511291
"5907",0.906,0.892781959932406,0.948095430509414,0.982303440414465,0.998396918457003,0.999357701916103
"5908",0.907,0.893024310345834,0.948228272742781,0.982353649293968,0.998401819042993,0.999359677249929
"5909",0.908,0.893266231654761,0.948360820224434,0.982403725063296,0.998406704798692,0.999361646531204
"5910",0.909,0.89350772421972,0.948493073432521,0.982453668032672,0.998411575768094,0.999363609778311
"5911",0.91,0.893748788402251,0.948625032845066,0.982503478511779,0.998416431995071,0.999365567009574
"5912",0.911,0.893989424564903,0.948756698939965,0.982553156809761,0.998421273523367,0.999367518243265
"5913",0.912,0.894229633071223,0.948888072194981,0.982602703235228,0.998426100396602,0.999369463497601
"5914",0.913,0.894469414285759,0.949019153087747,0.98265211809625,0.998430912658271,0.999371402790745
"5915",0.914,0.894708768574047,0.949149942095758,0.982701401700361,0.998435710351745,0.999373336140804
"5916",0.915,0.894947696302614,0.949280439696368,0.982750554354557,0.998440493520271,0.999375263565833
"5917",0.916,0.895186197838966,0.949410646366796,0.982799576365297,0.998445262206972,0.999377185083832
"5918",0.917,0.895424273551591,0.94954056258411,0.982848468038505,0.998450016454848,0.999379100712747
"5919",0.918,0.895661923809949,0.949670188825238,0.982897229679567,0.998454756306776,0.999381010470471
"5920",0.919,0.89589914898447,0.949799525566957,0.982945861593333,0.998459481805509,0.999382914374843
"5921",0.92,0.896135949446546,0.94992857328589,0.982994364084116,0.998464192993682,0.99938481244365
"5922",0.921,0.896372325568533,0.950057332458512,0.983042737455695,0.998468889913801,0.999386704694624
"5923",0.922,0.896608277723739,0.950185803561136,0.983090982011312,0.998473572608258,0.999388591145445
"5924",0.923,0.896843806286424,0.950313987069921,0.983139098053672,0.998478241119316,0.999390471813741
"5925",0.924,0.897078911631794,0.950441883460861,0.983187085884948,0.998482895489124,0.999392346717085
"5926",0.925,0.897313594135997,0.950569493209789,0.983234945806774,0.998487535759705,0.999394215873
"5927",0.926,0.897547854176117,0.95069681679237,0.983282678120251,0.998492161972965,0.999396079298955
"5928",0.927,0.897781692130171,0.950823854684102,0.983330283125946,0.998496774170687,0.999397937012367
"5929",0.928,0.898015108377105,0.950950607360311,0.983377761123889,0.998501372394538,0.999399789030602
"5930",0.929,0.898248103296785,0.95107707529615,0.983425112413578,0.998505956686061,0.999401635370972
"5931",0.93,0.898480677269999,0.951203258966595,0.983472337293975,0.998510527086683,0.99940347605074
"5932",0.931,0.898712830678449,0.951329158846445,0.98351943606351,0.998515083637712,0.999405311087114
"5933",0.932,0.898944563904744,0.951454775410318,0.983566409020077,0.998519626380337,0.999407140497254
"5934",0.933,0.899175877332399,0.951580109132648,0.983613256461038,0.998524155355628,0.999408964298266
"5935",0.934,0.89940677134583,0.951705160487685,0.983659978683221,0.998528670604538,0.999410782507206
"5936",0.935,0.89963724633035,0.95182992994949,0.983706575982921,0.998533172167903,0.999412595141079
"5937",0.936,0.899867302672161,0.951954417991933,0.983753048655902,0.99853766008644,0.999414402216839
"5938",0.937,0.900096940758353,0.952078625088695,0.983799396997392,0.998542134400751,0.999416203751389
"5939",0.938,0.900326160976898,0.952202551713257,0.98384562130209,0.99854659515132,0.999417999761581
"5940",0.939,0.900554963716646,0.952326198338906,0.983891721864161,0.998551042378516,0.999419790264218
"5941",0.94,0.90078334936732,0.952449565438728,0.983937698977238,0.998555476122591,0.999421575276052
"5942",0.941,0.90101131831951,0.952572653485608,0.983983552934423,0.998559896423682,0.999423354813785
"5943",0.942,0.901238870964672,0.952695462952226,0.984029284028289,0.998564303321809,0.999425128894067
"5944",0.943000000000001,0.901466007695123,0.952817994311056,0.984074892550873,0.99856869685688,0.999426897533501
"5945",0.944,0.90169272890403,0.952940248034361,0.984120378793686,0.998573077068685,0.999428660748639
"5946",0.945,0.901919034985415,0.953062224594197,0.984165743047705,0.998577443996903,0.999430418555983
"5947",0.946,0.902144926334145,0.953183924462402,0.984210985603379,0.998581797681094,0.999432170971988
"5948",0.947,0.902370403345927,0.953305348110601,0.984256106750626,0.99858613816071,0.999433918013055
"5949",0.948,0.902595466417306,0.9534264960102,0.984301106778834,0.998590465475085,0.999435659695541
"5950",0.949,0.902820115945659,0.953547368632385,0.984345985976862,0.998594779663442,0.999437396035751
"5951",0.95,0.903044352329192,0.95366796644812,0.984390744633041,0.99859908076489,0.999439127049941
"5952",0.951000000000001,0.903268175966932,0.953788289928142,0.98443538303517,0.998603368818426,0.99944085275432
"5953",0.952,0.903491587258728,0.953908339542965,0.984479901470523,0.998607643862936,0.999442573165048
"5954",0.953,0.903714586605241,0.95402811576287,0.984524300225844,0.99861190593719,0.999444288298236
"5955",0.954,0.903937174407943,0.954147619057908,0.984568579587348,0.998616155079851,0.999445998169945
"5956",0.955,0.904159351069111,0.954266849897897,0.984612739840725,0.998620391329468,0.999447702796192
"5957",0.956,0.904381116991824,0.954385808752418,0.984656781271135,0.998624614724479,0.999449402192942
"5958",0.957,0.904602472579955,0.954504496090816,0.984700704163212,0.998628825303211,0.999451096376116
"5959",0.958,0.904823418238172,0.954622912382194,0.984744508801063,0.998633023103883,0.999452785361582
"5960",0.959000000000001,0.905043954371929,0.954741058095412,0.984788195468269,0.998637208164601,0.999454469165166
"5961",0.96,0.905264081387463,0.954858933699088,0.984831764447885,0.998641380523361,0.999456147802644
"5962",0.961,0.90548379969179,0.954976539661592,0.984875216022438,0.998645540218052,0.999457821289743
"5963",0.962,0.905703109692699,0.955093876451046,0.984918550473933,0.998649687286452,0.999459489642145
"5964",0.963,0.905922011798751,0.955210944535319,0.984961768083846,0.998653821766229,0.999461152875486
"5965",0.964,0.90614050641927,0.955327744382029,0.985004869133132,0.998657943694945,0.999462811005352
"5966",0.965,0.906358593964342,0.955444276458538,0.985047853902217,0.99866205311005,0.999464464047285
"5967",0.966,0.906576274844808,0.955560541231952,0.985090722671007,0.998666150048889,0.999466112016778
"5968",0.967000000000001,0.906793549472264,0.955676539169115,0.985133475718882,0.998670234548698,0.99946775492928
"5969",0.968,0.907010418259049,0.955792270736614,0.985176113324699,0.998674306646605,0.999469392800191
"5970",0.969,0.907226881618249,0.955907736400768,0.98521863576679,0.998678366379632,0.999471025644868
"5971",0.97,0.907442939963686,0.956022936627632,0.985261043322967,0.998682413784693,0.999472653478618
"5972",0.971,0.907658593709918,0.956137871882995,0.985303336270517,0.998686448898595,0.999474276316706
"5973",0.972,0.907873843272231,0.956252542632375,0.985345514886206,0.998690471758039,0.999475894174347
"5974",0.973,0.908088689066639,0.956366949341017,0.985387579446279,0.998694482399621,0.999477507066715
"5975",0.974,0.908303131509874,0.956481092473894,0.985429530226458,0.99869848085983,0.999479115008935
"5976",0.975000000000001,0.908517171019386,0.956594972495704,0.985471367501943,0.99870246717505,0.999480718016087
"5977",0.976,0.908730808013337,0.956708589870865,0.985513091547416,0.998706441381558,0.999482316103208
"5978",0.977,0.908944042910597,0.956821945063516,0.985554702637037,0.99871040351553,0.999483909285286
"5979",0.978,0.90915687613074,0.956935038537516,0.985596201044445,0.998714353613033,0.999485497577268
"5980",0.979,0.909369308094037,0.957047870756437,0.985637587042761,0.998718291710032,0.999487080994053
"5981",0.98,0.909581339221455,0.957160442183569,0.985678860904586,0.998722217842388,0.999488659550498
"5982",0.981,0.909792969934652,0.95727275328191,0.985720022902002,0.998726132045856,0.999490233261412
"5983",0.982,0.910004200655971,0.957384804514173,0.985761073306572,0.998730034356091,0.999491802141563
"5984",0.983000000000001,0.910215031808436,0.957496596342775,0.985802012389342,0.998733924808642,0.999493366205672
"5985",0.984,0.910425463815748,0.957608129229843,0.985842840420838,0.998737803438957,0.999494925468417
"5986",0.985,0.910635497102283,0.957719403637205,0.985883557671071,0.998741670282378,0.999496479944432
"5987",0.986,0.910845132093083,0.957830420026396,0.985924164409534,0.998745525374148,0.999498029648307
"5988",0.987,0.911054369213856,0.957941178858647,0.985964660905203,0.998749368749406,0.999499574594587
"5989",0.988,0.911263208890968,0.958051680594891,0.986005047426537,0.998753200443191,0.999501114797774
"5990",0.989,0.911471651551442,0.958161925695756,0.986045324241481,0.998757020490438,0.999502650272328
"5991",0.99,0.911679697622951,0.958271914621567,0.986085491617462,0.998760828925982,0.999504181032662
"5992",0.991000000000001,0.911887347533816,0.958381647832339,0.986125549821395,0.998764625784558,0.999505707093149
"5993",0.992,0.912094601712999,0.958491125787782,0.986165499119678,0.998768411100798,0.999507228468118
"5994",0.993,0.912301460590102,0.958600348947291,0.986205339778195,0.998772184909235,0.999508745171853
"5995",0.994,0.912507924595359,0.958709317769952,0.986245072062316,0.998775947244301,0.999510257218597
"5996",0.995,0.912713994159636,0.958818032714536,0.986284696236898,0.99877969814033,0.999511764622549
"5997",0.996,0.912919669714421,0.958926494239495,0.986324212566285,0.998783437631553,0.999513267397867
"5998",0.997,0.913124951691826,0.959034702802967,0.986363621314308,0.998787165752105,0.999514765558665
"5999",0.998,0.913329840524577,0.959142658862768,0.986402922744286,0.99879088253602,0.999516259119015
"6000",0.999000000000001,0.913534336646016,0.959250362876391,0.986442117119026,0.998794588017233,0.999517748092946
"6001",1,0.91373844049009,0.959357815301009,0.986481204700823,0.998798282229581,0.999519232494445
"6002",1.001,0.913942152491351,0.959465016593466,0.986520185751461,0.998801965206804,0.999520712337458
"6003",1.002,0.914145473084951,0.959571967210282,0.986559060532214,0.998805636982541,0.999522187635888
"6004",1.003,0.914348402706636,0.959678667607646,0.986597829303847,0.998809297590337,0.999523658403596
"6005",1.004,0.914550941792746,0.959785118241417,0.986636492326612,0.998812947063635,0.999525124654402
"6006",1.005,0.914753090780205,0.959891319567122,0.986675049860255,0.998816585435785,0.999526586402085
"6007",1.006,0.914954850106521,0.959997272039954,0.986713502164011,0.998820212740037,0.99952804366038
"6008",1.007,0.915156220209779,0.960102976114769,0.986751849496608,0.998823829009547,0.999529496442983
"6009",1.008,0.915357201528642,0.960208432246087,0.986790092116264,0.998827434277373,0.999530944763548
"6010",1.009,0.915557794502338,0.960313640888087,0.986828230280691,0.998831028576475,0.999532388635688
"6011",1.01,0.915757999570663,0.960418602494608,0.986866264247094,0.998834611939722,0.999533828072975
"6012",1.011,0.915957817173977,0.960523317519145,0.986904194272171,0.998838184399882,0.99953526308894
"6013",1.012,0.916157247753193,0.960627786414851,0.986942020612113,0.998841745989631,0.999536693697072
"6014",1.013,0.91635629174978,0.96073200963453,0.986979743522605,0.998845296741549,0.999538119910823
"6015",1.014,0.916554949605754,0.96083598763064,0.987017363258829,0.998848836688122,0.999539541743601
"6016",1.015,0.916753221763679,0.960939720855289,0.98705488007546,0.998852365861739,0.999540959208774
"6017",1.016,0.916951108666656,0.961043209760232,0.987092294226668,0.998855884294698,0.999542372319672
"6018",1.017,0.917148610758324,0.961146454796874,0.987129605966122,0.998859392019199,0.999543781089582
"6019",1.018,0.917345728482855,0.961249456416264,0.987166815546984,0.998862889067352,0.999545185531753
"6020",1.019,0.917542462284949,0.961352215069095,0.987203923221914,0.998866375471171,0.999546585659394
"6021",1.02,0.917738812609827,0.961454731205702,0.987240929243071,0.998869851262578,0.999547981485672
"6022",1.021,0.917934779903234,0.961557005276061,0.987277833862111,0.998873316473402,0.999549373023717
"6023",1.022,0.918130364611428,0.961659037729786,0.987314637330187,0.998876771135377,0.999550760286618
"6024",1.023,0.91832556718118,0.96176082901613,0.987351339897952,0.998880215280147,0.999552143287425
"6025",1.024,0.918520388059768,0.96186237958398,0.987387941815558,0.998883648939264,0.999553522039148
"6026",1.025,0.918714827694972,0.961963689881858,0.987424443332658,0.998887072144185,0.999554896554759
"6027",1.026,0.918908886535072,0.962064760357919,0.987460844698402,0.998890484926279,0.99955626684719
"6028",1.027,0.919102565028845,0.962165591459949,0.987497146161444,0.99889388731682,0.999557632929335
"6029",1.028,0.919295863625556,0.962266183635361,0.987533347969937,0.998897279346994,0.999558994814046
"6030",1.029,0.919488782774958,0.962366537331199,0.987569450371537,0.998900661047893,0.999560352514141
"6031",1.03,0.919681322927288,0.962466652994132,0.987605453613402,0.99890403245052,0.999561706042396
"6032",1.031,0.919873484533259,0.962566531070453,0.987641357942192,0.998907393585787,0.999563055411549
"6033",1.032,0.920065268044061,0.96266617200608,0.987677163604069,0.998910744484517,0.9995644006343
"6034",1.033,0.920256673911355,0.962765576246552,0.987712870844702,0.99891408517744,0.999565741723312
"6035",1.034,0.920447702587265,0.962864744237026,0.98774847990926,0.9989174156952,0.999567078691207
"6036",1.035,0.920638354524381,0.962963676422281,0.98778399104242,0.998920736068348,0.999568411550571
"6037",1.036,0.920828630175751,0.963062373246712,0.987819404488361,0.998924046327348,0.999569740313951
"6038",1.037,0.921018529994874,0.963160835154328,0.987854720490771,0.998927346502575,0.999571064993857
"6039",1.038,0.921208054435704,0.963259062588755,0.987889939292841,0.998930636624314,0.999572385602761
"6040",1.039,0.921397203952637,0.963357055993229,0.98792506113727,0.998933916722761,0.999573702153097
"6041",1.04,0.921585979000515,0.9634548158106,0.987960086266263,0.998937186828027,0.999575014657261
"6042",1.041,0.921774380034616,0.963552342483325,0.987995014921535,0.998940446970132,0.999576323127613
"6043",1.042,0.921962407510653,0.963649636453471,0.988029847344306,0.998943697179008,0.999577627576475
"6044",1.043,0.922150061884768,0.963746698162712,0.988064583775306,0.998946937484502,0.999578928016131
"6045",1.044,0.922337343613531,0.963843528052327,0.988099224454775,0.99895016791637,0.999580224458829
"6046",1.045,0.922524253153934,0.963940126563197,0.98813376962246,0.998953388504286,0.99958151691678
"6047",1.046,0.922710790963385,0.96403649413581,0.988168219517621,0.998956599277832,0.999582805402158
"6048",1.047,0.92289695749971,0.964132631210252,0.988202574379028,0.998959800266507,0.9995840899271
"6049",1.048,0.923082753221142,0.964228538226209,0.98823683444496,0.998962991499721,0.999585370503705
"6050",1.049,0.923268178586323,0.964324215622967,0.988270999953209,0.998966173006801,0.999586647144039
"6051",1.05,0.923453234054295,0.964419663839406,0.98830507114108,0.998969344816985,0.999587919860128
"6052",1.051,0.9236379200845,0.964514883314006,0.98833904824539,0.998972506959428,0.999589188663963
"6053",1.052,0.923822237136775,0.964609874484836,0.988372931502469,0.998975659463198,0.9995904535675
"6054",1.053,0.924006185671346,0.964704637789563,0.98840672114816,0.998978802357278,0.999591714582658
"6055",1.054,0.924189766148826,0.964799173665442,0.988440417417822,0.998981935670567,0.999592971721318
"6056",1.055,0.924372979030212,0.964893482549319,0.988474020546328,0.998985059431878,0.999594224995329
"6057",1.056,0.924555824776879,0.96498756487763,0.988507530768065,0.998988173669941,0.9995954744165
"6058",1.057,0.924738303850578,0.965081421086397,0.988540948316939,0.998991278413401,0.999596719996608
"6059",1.058,0.924920416713429,0.965175051611229,0.988574273426369,0.99899437369082,0.999597961747392
"6060",1.059,0.92510216382792,0.96526845688732,0.988607506329293,0.998997459530674,0.999599199680557
"6061",1.06,0.925283545656904,0.965361637349447,0.988640647258164,0.999000535961357,0.999600433807772
"6062",1.061,0.92546456266359,0.96545459343197,0.988673696444957,0.999003603011181,0.99960166414067
"6063",1.062,0.925645215311547,0.965547325568828,0.988706654121163,0.999006660708373,0.99960289069085
"6064",1.063,0.925825504064691,0.965639834193542,0.988739520517791,0.999009709081077,0.999604113469875
"6065",1.064,0.926005429387291,0.965732119739211,0.988772295865371,0.999012748157357,0.999605332489274
"6066",1.065,0.926184991743954,0.965824182638511,0.988804980393954,0.999015777965192,0.999606547760541
"6067",1.066,0.926364191599633,0.965916023323692,0.98883757433311,0.99901879853248,0.999607759295135
"6068",1.067,0.926543029419613,0.96600764222658,0.988870077911932,0.999021809887037,0.99960896710448
"6069",1.068,0.926721505669514,0.966099039778576,0.988902491359032,0.999024812056598,0.999610171199965
"6070",1.069,0.926899620815283,0.966190216410651,0.988934814902547,0.999027805068814,0.999611371592947
"6071",1.07,0.927077375323194,0.966281172553347,0.988967048770136,0.999030788951259,0.999612568294745
"6072",1.071,0.92725476965984,0.966371908636777,0.988999193188981,0.999033763731423,0.999613761316648
"6073",1.072,0.927431804292134,0.966462425090621,0.989031248385788,0.999036729436716,0.999614950669907
"6074",1.073,0.927608479687298,0.966552722344127,0.989063214586789,0.999039686094467,0.99961613636574
"6075",1.074,0.927784796312869,0.966642800826109,0.989095092017739,0.999042633731925,0.999617318415334
"6076",1.075,0.927960754636687,0.966732660964947,0.98912688090392,0.999045572376261,0.999618496829838
"6077",1.076,0.928136355126894,0.966822303188581,0.989158581470139,0.999048502054563,0.999619671620369
"6078",1.077,0.928311598251932,0.966911727924518,0.989190193940731,0.99905142279384,0.999620842798012
"6079",1.078,0.928486484480537,0.967000935599824,0.989221718539558,0.999054334621024,0.999622010373815
"6080",1.079,0.928661014281736,0.967089926641125,0.989253155490009,0.999057237562965,0.999623174358796
"6081",1.08,0.928835188124842,0.967178701474606,0.989284505015004,0.999060131646437,0.999624334763937
"6082",1.081,0.929009006479456,0.967267260526012,0.989315767336988,0.999063016898131,0.999625491600189
"6083",1.082,0.929182469815452,0.967355604220643,0.98934694267794,0.999065893344663,0.999626644878468
"6084",1.083,0.929355578602987,0.967443732983353,0.989378031259365,0.99906876101257,0.999627794609658
"6085",1.084,0.929528333312486,0.967531647238554,0.989409033302302,0.999071619928311,0.99962894080461
"6086",1.085,0.929700734414644,0.967619347410209,0.989439949027318,0.999074470118266,0.999630083474141
"6087",1.086,0.92987278238042,0.967706833921833,0.989470778654517,0.999077311608738,0.999631222629038
"6088",1.087,0.930044477681038,0.967794107196495,0.989501522403529,0.999080144425953,0.999632358280051
"6089",1.088,0.930215820787976,0.967881167656811,0.989532180493523,0.99908296859606,0.999633490437903
"6090",1.089,0.930386812172967,0.967968015724947,0.989562753143197,0.999085784145131,0.999634619113279
"6091",1.09,0.930557452307995,0.968054651822617,0.989593240570785,0.99908859109916,0.999635744316835
"6092",1.091,0.930727741665291,0.968141076371082,0.989623642994057,0.999091389484065,0.999636866059195
"6093",1.092,0.930897680717329,0.968227289791149,0.989653960630316,0.999094179325688,0.999637984350948
"6094",1.093,0.931067269936821,0.968313292503168,0.989684193696403,0.999096960649796,0.999639099202654
"6095",1.094,0.931236509796717,0.968399084927036,0.989714342408693,0.999099733482077,0.999640210624839
"6096",1.095,0.931405400770198,0.968484667482189,0.989744406983101,0.999102497848147,0.999641318627999
"6097",1.096,0.931573943330675,0.968570040587608,0.989774387635077,0.999105253773544,0.999642423222595
"6098",1.097,0.931742137951783,0.968655204661811,0.989804284579611,0.999108001283732,0.99964352441906
"6099",1.098,0.931909985107377,0.968740160122858,0.989834098031232,0.999110740404099,0.999644622227792
"6100",1.099,0.932077485271534,0.968824907388347,0.989863828204005,0.999113471159959,0.999645716659162
"6101",1.1,0.932244638918543,0.968909446875414,0.98989347531154,0.99911619357655,0.999646807723504
"6102",1.101,0.932411446522902,0.96899377900073,0.989923039566985,0.999118907679038,0.999647895431125
"6103",1.102,0.93257790855932,0.969077904180504,0.989952521183028,0.999121613492512,0.999648979792299
"6104",1.103,0.932744025502707,0.969161822830476,0.989981920371901,0.999124311041989,0.99965006081727
"6105",1.104,0.932909797828175,0.969245535365924,0.990011237345378,0.999127000352412,0.999651138516248
"6106",1.105,0.93307522601103,0.969329042201655,0.990040472314774,0.999129681448649,0.999652212899416
"6107",1.106,0.933240310526774,0.969412343752009,0.990069625490951,0.999132354355497,0.999653283976923
"6108",1.107,0.933405051851098,0.969495440430858,0.990098697084311,0.999135019097677,0.99965435175889
"6109",1.108,0.933569450459878,0.969578332651602,0.990127687304804,0.99913767569984,0.999655416255405
"6110",1.109,0.933733506829173,0.969661020827169,0.990156596361924,0.999140324186561,0.999656477476526
"6111",1.11,0.933897221435221,0.969743505370018,0.990185424464711,0.999142964582346,0.999657535432281
"6112",1.111,0.934060594754437,0.969825786692132,0.990214171821752,0.999145596911625,0.999658590132668
"6113",1.112,0.934223627263407,0.969907865205022,0.99024283864118,0.999148221198759,0.999659641587653
"6114",1.113,0.934386319438885,0.969989741319724,0.990271425130678,0.999150837468035,0.999660689807174
"6115",1.114,0.934548671757792,0.970071415446797,0.990299931497474,0.99915344574367,0.999661734801137
"6116",1.115,0.934710684697211,0.970152887996324,0.990328357948348,0.999156046049807,0.999662776579418
"6117",1.116,0.93487235873438,0.970234159377911,0.990356704689629,0.999158638410521,0.999663815151866
"6118",1.117,0.935033694346697,0.970315230000685,0.990384971927194,0.999161222849813,0.999664850528295
"6119",1.118,0.935194692011707,0.970396100273294,0.990413159866473,0.999163799391614,0.999665882718495
"6120",1.119,0.935355352207106,0.970476770603905,0.990441268712447,0.999166368059785,0.999666911732221
"6121",1.12,0.935515675410734,0.970557241400206,0.990469298669648,0.999168928878115,0.999667937579202
"6122",1.121,0.935675662100571,0.9706375130694,0.990497249942161,0.999171481870325,0.999668960269136
"6123",1.122,0.935835312754738,0.970717586018211,0.990525122733625,0.999174027060063,0.999669979811692
"6124",1.123,0.935994627851487,0.970797460652876,0.990552917247233,0.999176564470909,0.999670996216509
"6125",1.124,0.936153607869204,0.97087713737915,0.99058063368573,0.999179094126372,0.999672009493199
"6126",1.125,0.936312253286401,0.970956616602302,0.990608272251418,0.999181616049894,0.999673019651341
"6127",1.126,0.936470564581715,0.971035898727114,0.990635833146155,0.999184130264845,0.999674026700489
"6128",1.127,0.936628542233905,0.971114984157883,0.990663316571355,0.999186636794526,0.999675030650164
"6129",1.128,0.936786186721848,0.971193873298418,0.990690722727987,0.999189135662171,0.999676031509862
"6130",1.129,0.936943498524533,0.971272566552037,0.99071805181658,0.999191626890944,0.999677029289048
"6131",1.13,0.937100478121063,0.971351064321572,0.990745304037219,0.99919411050394,0.999678023997158
"6132",1.131,0.937257125990647,0.971429367009364,0.99077247958955,0.999196586524186,0.999679015643601
"6133",1.132,0.9374134426126,0.971507475017263,0.990799578672777,0.999199054974641,0.999680004237755
"6134",1.133,0.937569428466338,0.971585388746626,0.990826601485663,0.999201515878197,0.999680989788972
"6135",1.134,0.937725084031373,0.97166310859832,0.990853548226533,0.999203969257676,0.999681972306575
"6136",1.135,0.937880409787314,0.971740634972718,0.990880419093274,0.999206415135834,0.999682951799858
"6137",1.136,0.938035406213861,0.971817968269699,0.990907214283333,0.999208853535361,0.999683928278086
"6138",1.137,0.938190073790802,0.971895108888647,0.990933933993719,0.999211284478876,0.999684901750499
"6139",1.138,0.93834441299801,0.971972057228451,0.990960578421007,0.999213707988933,0.999685872226305
"6140",1.139,0.938498424315439,0.972048813687506,0.990987147761333,0.999216124088021,0.999686839714686
"6141",1.14,0.938652108223122,0.972125378663707,0.991013642210398,0.99921853279856,0.999687804224798
"6142",1.141,0.938805465201167,0.972201752554452,0.991040061963468,0.999220934142903,0.999688765765766
"6143",1.142,0.938958495729756,0.972277935756643,0.991066407215376,0.999223328143339,0.999689724346688
"6144",1.143,0.939111200289137,0.972353928666681,0.991092678160519,0.999225714822091,0.999690679976635
"6145",1.144,0.939263579359624,0.972429731680469,0.991118874992862,0.999228094201312,0.999691632664652
"6146",1.145,0.939415633421596,0.972505345193408,0.991144997905937,0.999230466303096,0.999692582419753
"6147",1.146,0.939567362955488,0.972580769600399,0.991171047092845,0.999232831149464,0.999693529250927
"6148",1.147,0.939718768441794,0.972656005295842,0.991197022746253,0.999235188762379,0.999694473167136
"6149",1.148,0.939869850361058,0.972731052673632,0.991222925058402,0.999237539163733,0.999695414177314
"6150",1.149,0.940020609193877,0.972805912127165,0.991248754221098,0.999239882375357,0.999696352290367
"6151",1.15,0.940171045420892,0.972880584049331,0.991274510425721,0.999242218419015,0.999697287515174
"6152",1.151,0.940321159522788,0.972955068832515,0.991300193863221,0.999244547316406,0.99969821986059
"6153",1.152,0.940470951980292,0.973029366868599,0.99132580472412,0.999246869089168,0.99969914933544
"6154",1.153,0.940620423274167,0.973103478548957,0.991351343198513,0.999249183758872,0.999700075948522
"6155",1.154,0.940769573885209,0.973177404264459,0.991376809476067,0.999251491347024,0.99970099970861
"6156",1.155,0.940918404294248,0.973251144405468,0.991402203746022,0.999253791875069,0.999701920624448
"6157",1.156,0.941066914982139,0.973324699361838,0.991427526197197,0.999256085364387,0.999702838704757
"6158",1.157,0.941215106429764,0.973398069522916,0.99145277701798,0.999258371836294,0.999703753958228
"6159",1.158,0.941362979118026,0.973471255277541,0.991477956396338,0.999260651312044,0.999704666393528
"6160",1.159,0.941510533527846,0.973544257014041,0.991503064519815,0.999262923812826,0.999705576019297
"6161",1.16,0.941657770140163,0.973617075120236,0.99152810157553,0.999265189359769,0.999706482844148
"6162",1.161,0.941804689435925,0.973689709983433,0.991553067750179,0.999267447973936,0.999707386876668
"6163",1.162,0.941951291896094,0.97376216199043,0.99157796323004,0.999269699676329,0.99970828812542
"6164",1.163,0.942097578001634,0.973834431527514,0.991602788200966,0.999271944487888,0.999709186598938
"6165",1.164,0.942243548233516,0.973906518980457,0.99162754284839,0.999274182429491,0.999710082305731
"6166",1.165,0.94238920307271,0.973978424734522,0.991652227357327,0.999276413521952,0.999710975254283
"6167",1.166,0.942534543000184,0.974050149174455,0.991676841912372,0.999278637786025,0.999711865453052
"6168",1.167,0.9426795684969,0.974121692684491,0.991701386697701,0.999280855242402,0.99971275291047
"6169",1.168,0.942824280043814,0.974193055648349,0.991725861897072,0.999283065911712,0.999713637634942
"6170",1.169,0.942968678121866,0.974264238449233,0.991750267693826,0.999285269814525,0.99971451963485
"6171",1.17,0.943112763211986,0.974335241469832,0.991774604270887,0.999287466971349,0.999715398918549
"6172",1.171,0.943256535795084,0.97440606509232,0.991798871810764,0.99928965740263,0.999716275494369
"6173",1.172,0.94339999635205,0.974476709698352,0.991823070495549,0.999291841128754,0.999717149370613
"6174",1.173,0.943543145363753,0.97454717566907,0.99184720050692,0.999294018170047,0.999718020555562
"6175",1.174,0.943685983311034,0.974617463385094,0.991871262026141,0.999296188546773,0.99971888905747
"6176",1.175,0.943828510674704,0.974687573226528,0.991895255234063,0.999298352279138,0.999719754884565
"6177",1.176,0.943970727935543,0.974757505572958,0.991919180311124,0.999300509387285,0.99972061804505
"6178",1.177,0.944112635574298,0.97482726080345,0.991943037437349,0.999302659891299,0.999721478547107
"6179",1.178,0.944254234071676,0.974896839296551,0.991966826792353,0.999304803811204,0.999722336398887
"6180",1.179,0.944395523908343,0.974966241430289,0.991990548555338,0.999306941166967,0.999723191608521
"6181",1.18,0.944536505564922,0.975035467582169,0.992014202905097,0.999309071978493,0.999724044184113
"6182",1.181,0.944677179521991,0.975104518129178,0.992037790020014,0.999311196265628,0.999724894133744
"6183",1.182,0.944817546260077,0.975173393447779,0.992061310078064,0.99931331404816,0.999725741465467
"6184",1.183,0.944957606259656,0.975242093913915,0.992084763256811,0.999315425345818,0.999726586187314
"6185",1.184,0.945097360001147,0.975310619903006,0.992108149733416,0.99931753017827,0.999727428307291
"6186",1.185,0.945236807964914,0.975378971789949,0.992131469684629,0.999319628565129,0.999728267833381
